,leaid,rla_score,math_score,year
7546,4825560,22,17,2018
7547,4825590,55,60,2018
7548,4825620,40,36,2018
7549,4825660,38,29,2018
7550,4825680,22,27,2018
7551,4825710,42,37,2018
7552,4825740,45,38,2018
7553,4825870,54,54,2018
7554,4825920,42,37,2018
7555,4825950,49,49,2018
7556,4825980,47,32,2018
7557,4826040,39,52,2018
7558,4826100,52,47,2018
7559,4826130,29,43,2018
7560,4826190,44,35,2018
7561,4826220,49,30,2018
7562,4826280,26,7,2018
7563,4826310,58,62,2018
7564,4826340,17,17,2018
7565,4826370,72,54,2018
7566,4826400,62,47,2018
7567,4826430,47,67,2018
7568,4826470,77,58,2018
7569,4826490,30,37,2018
7570,4826580,51,56,2018
7571,4826610,27,67,2018
7572,4826640,56,42,2018
7573,4826670,32,26,2018
7574,4826790,27,49,2018
7575,4826910,64,15,2018
7576,4827030,74,59,2018
7577,4827090,30,30,2018
7578,4827180,47,15,2018
7579,4827210,42,37,2018
7580,4827240,42,52,2018
7581,4827270,49,49,2018
7582,4827300,64,69,2018
7583,4827330,52,47,2018
7584,4827390,32,17,2018
7585,4827420,57,42,2018
7586,4827450,42,37,2018
7587,4827510,61,67,2018
7588,4827540,52,44,2018
7589,4827570,84,69,2018
7590,4827600,30,69,2018
7591,4827630,44,44,2018
7592,4827690,40,32,2018
7593,4827720,45,36,2018
7594,4827750,22,27,2018
7595,4827780,29,34,2018
7596,4827810,42,37,2018
7597,4827870,28,13,2018
7598,4827890,15,24,2018
7599,4827960,30,69,2018
7600,4827990,87,84,2018
7601,4828020,37,37,2018
7602,4828110,44,38,2018
7603,4828200,57,57,2018
7604,4828230,49,49,2018
7605,4828290,53,67,2018
7606,4828350,37,24,2018
7607,4828380,88,87,2018
7608,4828410,54,30,2018
7609,4828500,40,25,2018
7610,4828550,34,49,2018
7611,4828590,32,37,2018
7612,4828620,37,47,2018
7613,4828650,27,12,2018
7614,4828680,51,57,2018
7615,4828710,37,27,2018
7616,4828740,51,43,2018
7617,4828780,47,47,2018
7618,4828890,28,35,2018
7619,4828920,55,43,2018
7620,4829010,33,22,2018
7621,4829040,44,44,2018
7622,4829100,52,57,2018
7623,4829130,17,32,2018
7624,4829160,29,20,2018
7625,4829190,44,24,2018
7626,4829220,54,30,2018
7627,4829250,34,34,2018
7628,4829280,64,64,2018
7629,4829400,32,37,2018
7630,4829460,34,34,2018
7631,4829520,44,49,2018
7632,4829580,52,52,2018
7633,4829670,43,34,2018
7634,4829700,27,34,2018
7635,4829760,49,30,2018
7636,4829820,47,62,2018
7637,4829850,61,52,2018
7638,4829910,54,64,2018
7639,4830000,30,30,2018
7640,4830060,47,47,2018
7641,4830120,67,62,2018
7642,4830180,34,44,2018
7643,4830250,37,41,2018
7644,4830300,34,24,2018
7645,4830340,32,32,2018
7646,4830360,54,49,2018
7647,4830390,36,37,2018
7648,4830420,37,32,2018
7649,4830570,31,43,2018
7650,4830600,51,43,2018
7651,4830640,60,61,2018
7652,4830690,37,42,2018
7653,4830720,42,62,2018
7654,4830780,49,30,2018
7655,4830870,37,47,2018
7656,4830930,47,57,2018
7657,4830950,26,27,2018
7658,4831040,35,46,2018
7659,4831170,17,12,2018
7660,4831230,22,12,2018
7661,4831260,60,67,2018
7662,4831290,32,44,2018
7663,4831380,30,69,2018
7664,4831560,49,69,2018
7665,4831760,36,51,2018
7666,4831770,42,32,2018
7667,4831860,74,84,2018
7668,4831890,27,47,2018
7669,4831920,12,7,2018
7670,4831950,74,49,2018
7671,4831970,30,49,2018
7672,4832090,27,17,2018
7673,4832130,32,12,2018
7674,4832160,57,52,2018
7675,4832190,20,17,2018
7676,4832250,69,30,2018
7677,4832280,54,52,2018
7678,4832310,60,57,2018
7679,4832340,32,22,2018
7680,4832370,61,32,2018
7681,4832400,33,36,2018
7682,4832460,42,32,2018
7683,4832610,34,49,2018
7684,4832640,47,42,2018
7685,4832730,27,12,2018
7686,4832740,47,52,2018
7687,4832790,47,64,2018
7688,4832910,47,54,2018
7689,4832940,55,45,2018
7690,4832970,47,74,2018
7691,4833010,52,47,2018
7692,4833030,54,64,2018
7693,4833120,49,49,2018
7694,4833180,62,47,2018
7695,4833340,49,49,2018
7696,4833360,37,32,2018
7697,4833390,34,34,2018
7698,4833630,44,54,2018
7699,4833660,44,27,2018
7700,4833690,42,67,2018
7701,4833720,42,62,2018
7702,4833780,47,57,2018
7703,4833840,62,54,2018
7704,4833870,24,15,2018
7705,4833900,30,49,2018
7706,4833960,69,69,2018
7707,4833980,30,30,2018
7708,4834020,47,57,2018
7709,4834050,31,47,2018
7710,4834110,47,52,2018
7711,4834170,36,47,2018
7712,4834230,64,74,2018
7713,4834260,47,62,2018
7714,4834290,37,52,2018
7715,4834320,34,39,2018
7716,4834440,61,57,2018
7717,4834470,22,22,2018
7718,4834500,62,67,2018
7719,4834550,28,27,2018
7720,4834560,49,69,2018
7721,4834630,54,30,2018
7722,4834650,42,42,2018
7723,4834680,30,49,2018
7724,4834710,54,64,2018
7725,4834770,24,54,2018
7726,4834800,47,34,2018
7727,4834830,47,38,2018
7728,4834860,33,54,2018
7729,4834920,52,47,2018
7730,4834980,39,42,2018
7731,4835010,52,67,2018
7732,4835040,64,34,2018
7733,4835070,31,48,2018
7734,4835100,67,51,2018
7735,4835130,72,47,2018
7736,4835190,35,42,2018
7737,4835250,37,22,2018
7738,4835310,47,37,2018
7739,4835340,24,44,2018
7740,4835400,26,30,2018
7741,4835430,49,57,2018
7742,4835490,17,42,2018
7743,4835520,37,27,2018
7744,4835550,74,54,2018
7745,4835560,42,47,2018
7746,4835570,62,67,2018
7747,4835580,57,42,2018
7748,4835740,32,52,2018
7749,4835760,32,15,2018
7750,4835800,27,32,2018
7751,4835850,43,72,2018
7752,4835910,27,22,2018
7753,4836000,75,78,2018
7754,4836180,24,30,2018
7755,4836210,42,42,2018
7756,4836240,25,27,2018
7757,4836300,52,52,2018
7758,4836360,47,47,2018
7759,4836390,34,24,2018
7760,4836450,62,47,2018
7761,4836480,24,15,2018
7762,4836510,49,49,2018
7763,4836540,22,37,2018
7764,4836570,27,32,2018
7765,4836660,40,49,2018
7766,4836750,57,57,2018
7767,4836780,22,24,2018
7768,4836960,37,32,2018
7769,4836970,32,32,2018
7770,4836990,49,30,2018
7771,4837020,49,42,2018
7772,4837110,42,24,2018
7773,4837140,34,38,2018
7774,4837150,73,63,2018
7775,4837170,32,42,2018
7776,4837200,37,34,2018
7777,4837230,49,49,2018
7778,4837260,37,27,2018
7779,4837320,15,34,2018
7780,4837380,49,69,2018
7781,4837410,52,57,2018
7782,4837440,25,27,2018
7783,4837590,42,27,2018
7784,4837650,64,47,2018
7785,4837710,47,44,2018
7786,4837740,31,42,2018
7787,4837800,42,47,2018
7788,4837830,44,30,2018
7789,4837900,22,15,2018
7790,4838080,63,46,2018
7791,4838190,22,27,2018
7792,4838220,53,39,2018
7793,4838360,47,47,2018
7794,4838400,42,52,2018
7795,4838430,44,44,2018
7796,4838460,57,47,2018
7797,4838490,64,49,2018
7798,4838520,49,49,2018
7799,4838580,57,42,2018
7800,4838610,49,49,2018
7801,4838640,49,64,2018
7802,4838700,32,25,2018
7803,4838730,25,23,2018
7804,4838760,27,32,2018
7805,4838790,31,35,2018
7806,4838820,32,42,2018
7807,4838850,29,57,2018
7808,4838900,24,41,2018
7809,4838910,49,49,2018
7810,4838970,35,20,2018
7811,4839000,15,30,2018
7812,4839030,52,64,2018
7813,4839120,49,69,2018
7814,4839150,47,15,2018
7815,4839180,42,37,2018
7816,4839210,30,49,2018
7817,4839270,34,22,2018
7818,4839300,77,74,2018
7819,4839330,12,44,2018
7820,4839360,32,17,2018
7821,4839390,54,15,2018
7822,4839450,49,30,2018
7823,4839480,58,64,2018
7824,4839510,37,24,2018
7825,4839540,47,24,2018
7826,4839570,52,54,2018
7827,4839600,27,34,2018
7828,4839630,42,37,2018
7829,4839690,29,24,2018
7830,4839750,42,47,2018
7831,4839780,54,74,2018
7832,4839870,47,67,2018
7833,4839900,15,15,2018
7834,4839930,64,65,2018
7835,4839960,37,42,2018
7836,4839990,25,26,2018
7837,4840020,27,52,2018
7838,4840080,33,17,2018
7839,4840110,82,74,2018
7840,4840200,30,69,2018
7841,4840230,32,22,2018
7842,4840290,30,49,2018
7843,4840320,42,54,2018
7844,4840350,27,42,2018
7845,4840410,47,24,2018
7846,4840440,32,37,2018
7847,4840500,54,24,2018
7848,4840550,42,17,2018
7849,4840590,24,15,2018
7850,4840620,37,34,2018
7851,4840650,23,32,2018
7852,4840680,29,30,2018
7853,4840710,43,52,2018
7854,4840740,27,17,2018
7855,4840800,32,15,2018
7856,4840920,25,36,2018
7857,4840950,31,21,2018
7858,4841010,47,64,2018
7859,4841070,34,23,2018
7860,4841100,49,37,2018
7861,4841190,62,27,2018
7862,4841220,25,24,2018
7863,4841250,30,30,2018
7864,4841280,36,47,2018
7865,4841350,35,37,2018
7866,4841400,54,74,2018
7867,4841430,47,52,2018
7868,4841520,47,27,2018
7869,4841550,64,69,2018
7870,4841580,47,74,2018
7871,4841610,52,64,2018
7872,4841670,54,34,2018
7873,4841760,49,44,2018
7874,4841790,49,49,2018
7875,4841820,42,47,2018
7876,4841850,74,64,2018
7877,4841880,72,57,2018
7878,4841910,44,54,2018
7879,4841970,47,32,2018
7880,4842030,27,17,2018
7881,4842060,22,22,2018
7882,4842090,34,24,2018
7883,4842120,52,64,2018
7884,4842210,57,42,2018
7885,4842240,57,57,2018
7886,4842280,33,27,2018
7887,4842300,52,77,2018
7888,4842330,27,43,2018
7889,4842360,34,34,2018
7890,4842450,32,37,2018
7891,4842480,42,22,2018
7892,4842510,29,27,2018
7893,4842630,47,34,2018
7894,4842660,52,54,2018
7895,4842690,37,34,2018
7896,4842810,52,42,2018
7897,4842840,44,64,2018
7898,4842870,64,54,2018
7899,4842900,57,64,2018
7900,4842930,37,15,2018
7901,4842960,69,70,2018
7902,4842990,22,52,2018
7903,4843110,49,69,2018
7904,4843140,47,44,2018
7905,4843200,17,12,2018
7906,4843230,42,49,2018
7907,4843260,57,22,2018
7908,4843290,37,47,2018
7909,4843320,32,7,2018
7910,4843350,47,47,2018
7911,4843400,69,49,2018
7912,4843470,36,26,2018
7913,4843530,67,67,2018
7914,4843560,54,64,2018
7915,4843650,43,64,2018
7916,4843720,25,18,2018
7917,4843760,27,24,2018
7918,4843800,42,55,2018
7919,4843860,47,42,2018
7920,4843890,67,77,2018
7921,4843920,42,27,2018
7922,4843950,42,47,2018
7923,4843980,64,74,2018
7924,4844010,37,52,2018
7925,4844040,49,49,2018
7926,4844110,27,27,2018
7927,4844150,33,34,2018
7928,4844160,39,53,2018
7929,4844280,25,42,2018
7930,4844410,77,87,2018
7931,4844430,44,50,2018
7932,4844470,32,27,2018
7933,4844580,32,27,2018
7934,4844670,32,17,2018
7935,4844710,49,49,2018
7936,4844730,49,33,2018
7937,4844800,51,45,2018
7938,4844810,54,69,2018
7939,4844820,42,44,2018
7940,4844890,54,54,2018
7941,4844910,49,49,2018
7942,4844940,30,49,2018
7943,4844960,24,36,2018
7944,4845000,15,15,2018
7945,4845040,47,37,2018
7946,4845090,22,7,2018
7947,4845120,27,42,2018
7948,4845150,37,32,2018
7949,4845180,32,32,2018
7950,4845380,27,12,2018
7951,4845420,44,69,2018
7952,4845450,34,49,2018
7953,4845480,62,37,2018
7954,4845540,40,26,2018
7955,4845570,49,69,2018
7956,4845600,55,42,2018
7957,4845630,52,62,2018
7958,4845670,52,47,2018
7959,4845720,42,32,2018
7960,4845780,36,34,2018
7961,4845900,34,30,2018
7962,4845950,27,32,2018
7963,4846080,64,69,2018
7964,4846200,62,67,2018
7965,4846230,32,32,2018
7966,4846260,24,12,2018
7967,4846320,44,54,2018
7968,4846350,44,64,2018
7969,4846380,44,34,2018
7970,4846440,47,62,2018
7971,4846470,44,54,2018
7972,4846500,74,72,2018
7973,4846530,66,70,2018
7974,4846590,34,24,2018
7975,4846620,32,17,2018
7976,4846650,34,34,2018
7977,4846680,43,67,2018
7978,4846710,23,42,2018
7979,4846740,34,15,2018
7980,4846770,49,49,2018
7981,4899130,24,24,2018
7982,4900005,37,27,2018
7983,4900008,49,30,2018
7984,4900009,49,30,2018
7985,4900012,47,27,2018
7986,4900017,82,57,2018
7987,4900019,15,15,2018
7988,4900020,77,67,2018
7989,4900030,47,50,2018
7990,4900033,42,32,2018
7991,4900036,34,15,2018
7992,4900037,67,82,2018
7993,4900039,84,84,2018
7994,4900042,32,12,2018
7995,4900050,54,34,2018
7996,4900052,47,15,2018
7997,4900056,64,57,2018
7998,4900060,47,37,2018
7999,4900061,30,30,2018
8000,4900062,34,15,2018
8001,4900063,77,72,2018
8002,4900065,47,32,2018
8003,4900067,62,52,2018
8004,4900090,49,43,2018
8005,4900120,52,55,2018
8006,4900123,54,34,2018
8007,4900124,42,32,2018
8008,4900125,17,22,2018
8009,4900130,32,17,2018
8010,4900131,44,34,2018
8011,4900133,37,32,2018
8012,4900138,34,42,2018
8013,4900142,44,50,2018
8014,4900148,47,27,2018
8015,4900150,47,37,2018
8016,4900151,37,17,2018
8017,4900164,30,30,2018
8018,4900171,54,44,2018
8019,4900172,37,17,2018
8020,4900176,17,12,2018
8021,4900179,34,15,2018
8022,4900183,44,42,2018
8023,4900188,30,49,2018
8024,4900210,43,46,2018
8025,4900240,39,40,2018
8026,4900270,37,37,2018
8027,4900300,54,54,2018
8028,4900330,32,17,2018
8029,4900360,31,29,2018
8030,4900390,39,41,2018
8031,4900420,39,41,2018
8032,4900450,37,42,2018
8033,4900480,52,57,2018
8034,4900510,37,35,2018
8035,4900540,42,27,2018
8036,4900570,42,47,2018
8037,4900600,45,36,2018
8038,4900630,38,43,2018
8039,4900660,42,42,2018
8040,4900690,47,32,2018
8041,4900720,30,21,2018
8042,4900750,37,38,2018
8043,4900780,49,30,2018
8044,4900810,45,38,2018
8045,4900840,30,30,2018
8046,4900870,34,30,2018
8047,4900900,37,27,2018
8048,4900930,41,44,2018
8049,4900960,52,47,2018
8050,4900990,42,57,2018
8051,4901020,49,49,2018
8052,4901050,37,37,2018
8053,4901080,36,34,2018
8054,4901110,49,33,2018
8055,4901140,44,44,2018
8056,4901170,49,30,2018
8057,4901200,32,38,2018
8058,5300001,77,52,2018
8059,5300003,66,29,2018
8060,5300030,57,22,2018
8061,5300060,74,44,2018
8062,5300150,82,57,2018
8063,5300240,75,45,2018
8064,5300280,74,54,2018
8065,5300300,69,36,2018
8066,5300330,93,79,2018
8067,5300333,54,24,2018
8068,5300334,67,42,2018
8069,5300380,73,43,2018
8070,5300390,87,77,2018
8071,5300420,80,57,2018
8072,5300480,63,33,2018
8073,5300570,77,47,2018
8074,5300660,67,22,2018
8075,5300690,52,17,2018
8076,5300720,57,22,2018
8077,5300780,62,37,2018
8078,5300810,86,64,2018
8079,5300840,34,24,2018
8080,5300950,77,42,2018
8081,5300960,82,47,2018
8082,5300990,57,17,2018
8083,5301080,76,48,2018
8084,5301110,81,46,2018
8085,5301140,67,32,2018
8086,5301170,62,37,2018
8087,5301200,72,32,2018
8088,5301230,64,39,2018
8089,5301260,67,37,2018
8090,5301290,62,37,2018
8091,5301320,67,37,2018
8092,5301350,77,37,2018
8093,5301410,62,31,2018
8094,5301470,82,37,2018
8095,5301590,74,54,2018
8096,5301630,77,57,2018
8097,5301660,69,30,2018
8098,5301800,82,32,2018
8099,5301980,64,24,2018
8100,5302070,72,37,2018
8101,5302280,73,41,2018
8102,5302310,67,30,2018
8103,5302370,62,27,2018
8104,5302400,79,51,2018
8105,5302460,67,42,2018
8106,5302490,67,37,2018
8107,5302550,69,49,2018
8108,5302610,72,42,2018
8109,5302670,77,45,2018
8110,5302700,67,37,2018
8111,5302820,63,29,2018
8112,5302850,67,32,2018
8113,5302880,77,37,2018
8114,5302910,42,17,2018
8115,5302940,60,28,2018
8116,5302970,82,42,2018
8117,5303090,72,42,2018
8118,5303130,44,15,2018
8119,5303150,47,17,2018
8120,5303180,47,17,2018
8121,5303210,67,37,2018
8122,5303440,69,49,2018
8123,5303510,72,27,2018
8124,5303540,68,38,2018
8125,5303570,82,42,2018
8126,5303660,42,17,2018
8127,5303750,89,79,2018
8128,5303810,77,37,2018
8129,5303930,72,36,2018
8130,5303960,70,43,2018
8131,5303990,77,32,2018
8132,5304020,52,27,2018
8133,5304110,64,34,2018
8134,5304170,77,47,2018
8135,5304200,80,47,2018
8136,5304230,91,75,2018
8137,5304260,72,47,2018
8138,5304380,74,44,2018
8139,5304470,63,35,2018
8140,5304560,87,52,2018
8141,5304620,72,42,2018
8142,5304650,44,15,2018
8143,5304740,54,15,2018
8144,5304800,62,17,2018
8145,5304830,64,34,2018
8146,5304860,63,33,2018
8147,5304920,80,51,2018
8148,5304950,77,42,2018
8149,5304980,95,86,2018
8150,5305010,72,52,2018
8151,5305020,84,34,2018
8152,5305130,76,49,2018
8153,5305160,77,32,2018
8154,5305190,64,24,2018
8155,5305220,63,33,2018
8156,5305250,84,54,2018
8157,5305310,82,47,2018
8158,5305370,62,32,2018
8159,5305400,64,29,2018
8160,5305430,75,53,2018
8161,5305460,62,32,2018
8162,5305490,87,47,2018
8163,5305520,44,24,2018
8164,5305610,62,32,2018
8165,5305640,82,52,2018
8166,5305670,82,62,2018
8167,5305700,74,44,2018
8168,5305730,62,22,2018
8169,5305760,80,52,2018
8170,5305790,62,32,2018
8171,5305850,73,38,2018
8172,5305910,89,70,2018
8173,5305940,77,41,2018
8174,5306060,62,27,2018
8175,5306090,64,34,2018
8176,5306150,62,22,2018
8177,5306180,89,65,2018
8178,5306220,74,32,2018
8179,5306240,74,24,2018
8180,5306300,74,54,2018
8181,5306420,54,24,2018
8182,5306450,82,37,2018
8183,5306480,47,22,2018
8184,5306570,53,24,2018
8185,5306600,69,30,2018
8186,5306690,81,50,2018
8187,5306780,69,30,2018
8188,5306820,82,52,2018
8189,5306840,82,47,2018
8190,5306870,69,30,2018
8191,5306900,72,32,2018
8192,5306930,87,52,2018
8193,5306960,75,40,2018
8194,5306990,69,49,2018
8195,5307020,54,15,2018
8196,5307080,52,17,2018
8197,5307110,84,54,2018
8198,5307140,64,30,2018
8199,5307210,84,44,2018
8200,5307230,75,50,2018
8201,5307260,69,49,2018
8202,5307320,78,45,2018
8203,5307350,82,57,2018
8204,5307440,72,37,2018
8205,5307470,67,32,2018
8206,5307620,67,37,2018
8207,5307650,82,57,2018
8208,5307710,81,58,2018
8209,5307740,56,27,2018
8210,5307770,67,32,2018
8211,5307830,72,42,2018
8212,5307900,62,27,2018
8213,5307920,84,62,2018
8214,5308020,82,57,2018
8215,5308040,87,65,2018
8216,5308070,49,30,2018
8217,5308100,74,34,2018
8218,5308130,57,37,2018
8219,5308160,72,33,2018
8220,5308190,77,37,2018
8221,5308250,66,39,2018
8222,5308310,69,30,2018
8223,5308340,79,46,2018
8224,5308460,82,47,2018
8225,5308520,67,27,2018
8226,5308550,62,32,2018
8227,5308610,83,50,2018
8228,5308670,49,22,2018
8229,5308700,63,31,2018
8230,5308760,88,60,2018
8231,5308820,67,22,2018
8232,5308910,64,34,2018
8233,5308940,62,37,2018
8234,5308970,44,13,2018
8235,5309030,84,34,2018
8236,5309100,79,47,2018
8237,5309180,82,56,2018
8238,5309270,63,35,2018
8239,5309300,92,67,2018
8240,5309330,54,24,2018
8241,5309360,52,22,2018
8242,5309450,63,32,2018
8243,5309480,52,22,2018
8244,5309510,47,17,2018
8245,5309540,77,37,2018
8246,5309660,59,32,2018
8247,5309690,63,31,2018
8248,5309720,69,46,2018
8249,5309780,72,47,2018
8250,5309810,67,47,2018
8251,5309900,69,49,2018
8252,5309930,64,24,2018
8253,5310050,62,37,2018
8254,5310110,54,21,2018
8255,5310140,76,32,2018
8256,5310170,72,37,2018
8257,5400030,47,22,2018
8258,5400060,55,24,2018
8259,5400090,42,22,2018
8260,5400120,52,22,2018
8261,5400150,47,17,2018
8262,5400180,52,22,2018
8263,5400210,32,17,2018
8264,5400240,37,12,2018
8265,5400270,52,17,2018
8266,5400300,39,12,2018
8267,5400330,44,24,2018
8268,5400360,47,22,2018
8269,5400390,56,24,2018
8270,5400420,42,12,2018
8271,5400450,47,27,2018
8272,5400480,47,22,2018
8273,5400510,57,29,2018
8274,5400540,47,12,2018
8275,5400570,59,37,2018
8276,5400600,55,29,2018
8277,5400630,47,12,2018
8278,5400660,37,17,2018
8279,5400690,41,15,2018
8280,5400720,58,27,2018
8281,5400750,47,20,2018
8282,5400780,47,22,2018
8283,5400810,32,12,2018
8284,5400840,45,21,2018
8285,5400870,47,27,2018
8286,5400900,42,12,2018
8287,5400930,62,42,2018
8288,5400960,42,22,2018
8289,5400990,42,27,2018
8290,5401020,42,17,2018
8291,5401050,56,29,2018
8292,5401080,42,32,2018
8293,5401110,37,7,2018
8294,5401140,47,42,2018
8295,5401170,47,12,2018
8296,5401200,64,38,2018
8297,5401230,47,27,2018
8298,5401260,42,22,2018
8299,5401290,52,22,2018
8300,5401320,47,22,2018
8301,5401350,42,12,2018
8302,5401380,52,27,2018
8303,5401410,52,27,2018
8304,5401440,57,27,2018
8305,5401470,47,17,2018
8306,5401500,47,16,2018
8307,5401530,42,17,2018
8308,5401560,42,17,2018
8309,5401590,44,24,2018
8310,5401620,53,23,2018
8311,5401650,32,12,2018
8312,5500016,24,34,2018
8313,5500017,15,24,2018
8314,5500030,24,24,2018
8315,5500058,44,34,2018
8316,5500060,22,17,2018
8317,5500061,37,27,2018
8318,5500074,37,32,2018
8319,5500079,49,30,2018
8320,5500120,30,49,2018
8321,5500150,54,44,2018
8322,5500180,69,49,2018
8323,5500210,34,24,2018
8324,5500240,54,54,2018
8325,5500270,37,37,2018
8326,5500300,42,42,2018
8327,5500330,42,42,2018
8328,5500360,32,32,2018
8329,5500390,42,37,2018
8330,5500420,32,27,2018
8331,5500510,27,27,2018
8332,5500540,37,42,2018
8333,5500570,24,34,2018
8334,5500600,37,37,2018
8335,5500630,34,44,2018
8336,5500720,47,47,2018
8337,5500750,15,24,2018
8338,5500780,34,44,2018
8339,5500810,37,37,2018
8340,5500840,49,49,2018
8341,5500870,22,17,2018
8342,5500960,32,27,2018
8343,5500990,57,57,2018
8344,5501020,24,24,2018
8345,5501050,16,14,2018
8346,5501080,37,37,2018
8347,5501110,30,49,2018
8348,5501140,27,22,2018
8349,5501170,30,30,2018
8350,5501230,47,42,2018
8351,5501260,37,17,2018
8352,5501310,34,34,2018
8353,5501350,27,27,2018
8354,5501470,32,32,2018
8355,5501500,27,22,2018
8356,5501590,15,24,2018
8357,5501680,37,47,2018
8358,5501740,37,37,2018
8359,5501770,69,64,2018
8360,5501800,27,32,2018
8361,5501890,42,37,2018
8362,5502040,34,34,2018
8363,5502100,47,42,2018
8364,5502130,32,37,2018
8365,5502160,32,42,2018
8366,5502340,49,30,2018
8367,5502400,49,30,2018
8368,5502430,52,57,2018
8369,5502460,72,62,2018
8370,5502520,47,27,2018
8371,5502550,35,30,2018
8372,5502580,34,24,2018
8373,5502610,44,44,2018
8374,5502640,32,22,2018
8375,5502670,32,22,2018
8376,5502700,34,24,2018
8377,5502730,32,27,2018
8378,5502760,44,34,2018
8379,5502790,37,37,2018
8380,5502820,47,42,2018
8381,5502880,30,30,2018
8382,5502910,15,24,2018
8383,5502970,24,44,2018
8384,5503030,32,37,2018
8385,5503060,22,17,2018
8386,5503090,27,32,2018
8387,5503150,64,44,2018
8388,5503180,52,42,2018
8389,5503210,58,46,2018
8390,5503240,24,34,2018
8391,5503270,34,24,2018
8392,5503510,60,51,2018
8393,5503640,27,22,2018
8394,5503660,42,37,2018
8395,5503690,52,47,2018
8396,5503810,30,30,2018
8397,5503840,37,42,2018
8398,5503860,42,27,2018
8399,5504020,37,42,2018
8400,5504050,43,39,2018
8401,5504080,34,24,2018
8402,5504110,47,37,2018
8403,5504200,34,44,2018
8404,5504230,42,52,2018
8405,5504260,34,44,2018
8406,5504290,42,37,2018
8407,5504320,47,47,2018
8408,5504350,49,30,2018
8409,5504380,24,24,2018
8410,5504440,32,32,2018
8411,5504500,32,37,2018
8412,5504530,15,24,2018
8413,5504590,62,42,2018
8414,5504650,34,24,2018
8415,5504680,32,36,2018
8416,5504740,42,32,2018
8417,5504830,58,50,2018
8418,5504860,30,30,2018
8419,5504890,42,22,2018
8420,5504920,37,47,2018
8421,5504960,42,42,2018
8422,5504980,24,34,2018
8423,5505160,58,61,2018
8424,5505220,44,24,2018
